Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,success_schema,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
76,1,2,0,10,52.82599999999996,17,240,86,88,47,9,52.88699999999996,0.183,1.646999999999999,0.9759999999999995,18,1,3,2,241,1,5,2,3,0,17,4.25,9,5,L,0.21944813278008296,0.183,0.32939999999999997,0.488
76,2,3,0,9,1.2199999999999993,5,5,67,68,64,40,1.4029999999999994,0.488,6.343999999999995,0.366,6,2,14,2,6,2,24,2,4,0.5,29,4.25,9,5,L,0.2059647058823529,0.244,0.2643333333333333,0.183
76,2,4,0,1,30.499999999999975,18,136,6,83,36,78,53.49699999999996,0.061,0.6709999999999998,0.061,20,1,4,1,237,1,4,1,3,0,17,4.25,9,5,L,0.22572573839662446,0.061,0.16775,0.061
76,3,5,0,9,0.6099999999999999,4,4,70,64,16,61,4.757999999999997,2.0739999999999985,3.842999999999997,1.8299999999999987,20,6,9,7,27,10,14,9,4,0.5,30,4.5,9,5,L,0.21553333333333333,0.2074,0.27449999999999997,0.2033333333333333
76,3,6,0,8,16.04299999999999,18,76,114,116,118,111,16.16499999999999,0.7929999999999997,0.9149999999999996,3.3549999999999973,19,5,3,13,77,5,3,19,2,1,24,2,"8,9",5,L,0.20993506493506492,0.1586,0.305,0.17657894736842103
76,4,7,0,10,0.061,1,1,89,118,44,94,1.3419999999999992,0.5489999999999999,4.818999999999996,0.244,5,1,13,1,6,1,18,1,3,0,13,3.25,0,5,L,0.207056338028169,0.5489999999999999,0.2677222222222222,0.244
76,4,8,0,3,108.70200000000511,11,471,29,107,74,30,108.76300000000512,0.7929999999999997,2.3789999999999982,5.062999999999996,12,2,5,14,472,2,6,22,5,0,15,3.75,0,5,L,0.23043008474576268,0.39649999999999996,0.39649999999999996,0.2301363636363636
77,1,1,0,8,33.000999999999976,19,152,113,114,117,3,33.305999999999976,1.1589999999999994,0.8539999999999996,16.713999999999988,20,4,3,16,154,4,4,82,2,0.5,18,3,8,6,L,0.21627272727272726,0.28974999999999995,0.2135,0.2038292682926829
77,1,2,0,4,13.785999999999989,15,70,105,98,106,100,16.04299999999999,0.427,1.2199999999999993,2.744999999999998,20,3,5,9,80,3,5,15,2,1,24,2,"4,8",6,L,0.20053749999999998,0.14233333333333334,0.24399999999999994,0.18299999999999997
77,2,3,0,8,34.769999999999975,18,137,116,118,114,109,35.440999999999974,2.622999999999998,1.2809999999999993,0.9149999999999996,20,9,4,4,139,13,4,6,2,1,24,2,"8,4",6,L,0.2549712230215827,0.20176923076923076,0.32025,0.1525
77,2,4,0,4,30.743999999999975,18,134,105,97,103,3,33.244999999999976,1.2809999999999993,1.4029999999999991,2.1349999999999985,20,6,5,7,146,6,7,9,2,0.5,18,3,"4,8",6,L,0.22770547945205477,0.21349999999999997,0.20042857142857143,0.23722222222222222
77,3,5,0,0,0,0,0,39,46,66,44,0.7929999999999997,4.086999999999997,2.2569999999999983,0.305,6,15,10,1,6,21,14,1,0,0.5,34,4.75,"8,4",6,L,0.18559574468085105,0.1946190476190476,0.1612142857142857,0.305
77,3,6,0,4,19.519999999999985,20,93,101,104,102,24,19.580999999999985,0.061,2.3789999999999982,8.051999999999994,20,1,9,15,94,1,11,35,2,0.5,18,3,"4,8",6,L,0.20830851063829786,0.061,0.21627272727272726,0.23005714285714285
77,4,7,0,8,0.9149999999999996,3,3,55,111,119,116,23.48499999999998,0.122,0.7319999999999998,1.4029999999999991,20,1,2,8,97,1,2,10,2,0.5,16,2.5,"8,4",6,L,0.2410243902439024,0.3253333333333333,0.3659999999999999,0.1403
77,4,8,0,4,0,0,0,106,108,104,7,1.3419999999999992,0.5489999999999999,0.6099999999999999,5.428999999999996,5,2,3,12,5,2,4,18,2,0.5,18,3,"4,8",6,L,0.1944018691588785,0.27449999999999997,0.1525,0.3016111111111111
77,5,9,0,4,0,0,0,98,14,23,100,1.4029999999999991,8.112999999999994,5.123999999999996,0.244,3,15,13,2,4,25,21,2,2,0,16,4,8,6,L,0.24134782608695649,0.32452,0.244,0.122
77,5,10,0,8,0.6709999999999998,3,3,117,4,75,1,1.7079999999999993,25.92499999999998,6.038999999999995,0.183,6,18,14,2,6,108,24,2,2,0,17,4.25,0,6,L,0.1975869565217391,0.23989915966386552,0.2510384615384615,0.0915
78,1,1,0,4,28.791999999999977,12,119,99,20,104,98,30.499999999999975,1.463999999999999,1.2809999999999993,0.183,17,3,5,2,124,3,5,2,2,0.5,18,3,4,6,L,0.24596774193548382,0.4879999999999998,0.2562,0.0915
78,1,2,0,8,34.830999999999975,16,151,116,113,110,119,36.59999999999997,0.122,0.183,0.122,20,1,2,1,161,1,2,1,2,1,24,2,"8,4",6,L,0.22732919254658382,0.122,0.0915,0.122
78,2,3,0,8,18.665999999999986,15,80,117,115,29,22,21.471999999999984,0.061,1.4029999999999991,3.903999999999997,20,1,7,12,91,1,7,13,2,0,15,3.75,4,6,L,0.23595604395604394,0.061,0.20042857142857143,0.3003076923076923
78,2,4,0,4,1.0369999999999995,3,3,107,108,3,60,5.367999999999997,0.9149999999999996,31.963999999999974,0.122,15,6,17,1,21,7,135,1,2,0,14,3.5,0,6,L,0.21486567164179105,0.1307142857142857,0.23677037037037033,0.122
78,3,5,0,5,73.01700000000099,13,337,37,89,96,103,74.84700000000099,3.720999999999997,1.2809999999999993,2.439999999999998,20,11,3,8,348,16,3,12,5,0,13,3.25,0,6,L,0.21507758620689654,0.23256249999999998,0.42699999999999994,0.2033333333333333
78,3,6,0,1,25.86399999999998,17,120,56,78,80,84,41.29699999999997,0.061,0.6099999999999999,1.9519999999999986,20,1,4,7,184,1,4,8,3,0.5,22,3.25,1,6,L,0.22444021739130432,0.061,0.1525,0.2439999999999999
78,4,7,0,1,0,0,0,77,76,73,14,0.488,2.500999999999998,2.0739999999999985,6.343999999999995,2,10,6,13,2,16,6,25,3,0.5,24,3.75,1,6,L,0.20856190476190475,0.1563125,0.3456666666666666,0.25376
78,4,8,0,8,15.249999999999988,18,69,109,114,111,115,16.835999999999988,0.305,0.366,0.6709999999999998,20,2,2,3,76,2,2,3,2,1,24,2,"8,1",6,L,0.22152631578947365,0.1525,0.183,0.22366666666666665
78,5,9,0,1,24.15599999999998,19,103,74,79,73,80,24.82699999999998,0.488,0.244,0.7929999999999997,20,3,1,5,106,4,1,6,3,1,36,3,"1,8",6,L,0.23421698113207545,0.122,0.244,0.13216666666666665
78,5,10,0,8,2.500999999999998,12,13,111,117,110,120,4.269999999999997,0.122,1.7079999999999989,0.6709999999999998,19,1,8,6,20,1,11,6,2,1,24,2,"8,1",6,L,0.24993055555555554,0.18769230769230769,0.15527272727272726,0.11183333333333333
79,1,1,0,10,43.61499999999997,17,189,94,54,86,85,43.980999999999966,2.0129999999999986,0.6709999999999998,4.6969999999999965,20,6,2,11,192,7,2,24,3,0.5,22,3.25,10,6,L,0.22906770833333331,0.28757142857142853,0.3355,0.19570833333333332
79,1,2,0,8,17.079999999999988,18,80,119,18,114,115,21.959999999999983,3.2329999999999974,1.463999999999999,0.9149999999999996,20,11,6,4,103,15,7,4,2,0.5,18,3,"8,10",6,L,0.2132038834951456,0.21553333333333333,0.20914285714285713,0.22875
79,2,3,0,6,23.057999999999982,20,126,5,11,64,106,23.118999999999982,2.9279999999999977,1.463999999999999,1.8299999999999987,20,8,6,2,127,12,7,2,6,0,18,4.5,"8,10",6,L,0.18203937007874016,0.24399999999999997,0.20914285714285713,0.9149999999999996
79,2,4,0,7,0.061,1,1,16,13,15,14,0.244,4.452999999999997,1.1589999999999994,7.197999999999994,3,11,3,15,3,18,4,25,6,1,72,6,7,6,L,0.19580999999999998,0.24738888888888888,0.28974999999999995,0.28791999999999995
79,3,5,0,7,0.244,2,2,15,17,23,110,0.305,0.183,1.8909999999999987,7.990999999999993,3,2,6,14,3,2,7,30,6,0.5,38,5,7,6,L,0.21594,0.19994444444444442,0.24087179487179486,0.2617096774193548
79,3,6,0,6,30.438999999999975,20,147,12,9,35,72,31.963999999999974,0.122,2.9279999999999977,5.245999999999996,20,2,7,11,155,2,7,23,6,0,21,5.25,7,6,L,0.20621935483870965,0.061,0.41828571428571415,0.2280869565217391
79,4,7,0,0,0,0,0,46,93,115,109,5.306999999999996,0.061,0.305,1.646999999999999,15,1,2,8,29,1,2,9,0,0,12,3,0,6,L,0.17722972972972972,0.061,0.1525,0.183
79,4,8,0,1,15.859999999999987,17,88,78,73,84,79,16.713999999999988,0.122,0.061,5.184999999999996,19,1,1,10,90,1,1,16,3,1,36,3,1,6,L,0.1857111111111111,0.122,0.061,0.3240624999999999
79,5,9,0,1,27.205999999999978,19,116,74,79,78,13,29.157999999999976,0.061,2.3789999999999982,26.71799999999998,20,1,10,17,124,1,14,105,3,0.5,24,3.75,1,6,L,0.22418471337579615,0.061,0.16992857142857143,0.2544571428571428
79,5,10,0,6,22.447999999999983,13,108,2,3,8,113,22.508999999999983,5.184999999999996,0.183,7.685999999999994,14,12,3,15,109,18,3,27,6,0.5,38,5,"6,1",6,L,0.2065045871559633,0.2880555555555555,0.061,0.2846666666666666
80,1,1,0,9,23.48499999999998,19,116,61,18,47,72,23.54599999999998,3.2939999999999974,7.014999999999994,0.122,20,10,13,1,117,12,31,1,4,0,19,4.75,0,6,L,0.20124786324786323,0.2744999999999999,0.22629032258064516,0.122
80,1,2,0,4,18.238999999999987,20,96,97,98,103,33,19.153999999999986,0.6099999999999999,0.9759999999999995,1.2809999999999993,20,2,5,4,101,2,5,6,2,0.5,17,2.75,4,6,L,0.18964356435643565,0.30499999999999994,0.19519999999999998,0.2135
80,2,3,0,5,31.902999999999974,17,151,38,41,3,12,34.281999999999975,1.1589999999999994,3.598999999999997,7.624999999999994,20,4,9,13,159,5,11,33,5,0,22,5.5,4,6,L,0.21561006289308174,0.2318,0.32718181818181813,0.23106060606060605
80,2,4,0,4,29.218999999999976,20,141,106,15,101,61,30.987999999999975,2.500999999999998,3.903999999999997,0.7929999999999997,20,7,12,5,147,9,17,5,2,0,14,3.5,0,6,L,0.21080272108843537,0.2778888888888889,0.22964705882352937,0.1586
80,3,5,0,6,78.62900000000164,13,344,40,63,10,39,79.30000000000165,0.488,0.7929999999999997,0.6709999999999998,16,1,5,2,347,1,6,2,6,0,20,5,0,6,L,0.22853025936599422,0.488,0.13216666666666665,0.33549999999999996
80,3,6,0,4,13.11499999999999,20,58,15,99,107,25,32.45199999999998,1.2199999999999993,0.8539999999999996,0.183,20,4,5,2,143,4,5,2,2,0,15,3.75,0,6,L,0.22693706293706292,0.30499999999999994,0.1708,0.0915
80,4,7,0,8,25.19299999999998,15,117,118,112,24,109,27.571999999999978,0.061,0.488,0.366,20,1,2,2,128,1,2,2,2,0.5,18,3,8,6,L,0.21540625,0.061,0.244,0.183
80,4,8,0,2,16.16499999999999,17,83,56,55,54,49,17.384999999999987,0.183,0.7929999999999997,5.855999999999995,20,2,2,14,87,2,2,26,4,1,48,4,"2,8",6,L,0.19982758620689653,0.0915,0.39649999999999996,0.2252307692307692
80,5,9,0,0,0,0,0,82,77,12,114,3.2939999999999974,3.1719999999999975,0.366,2.0739999999999985,15,14,4,13,22,19,4,17,0,0,14,3.5,0,6,L,0.17167142857142856,0.16694736842105262,0.0915,0.122
80,5,10,0,4,18.726999999999986,16,86,13,29,101,97,45.932999999999964,0.122,0.061,0.061,20,1,1,1,203,1,1,1,2,0,15,3.75,0,6,L,0.2262709359605911,0.122,0.061,0.061
81,1,1,0,8,17.506999999999987,16,92,113,19,118,109,17.689999999999987,2.1349999999999985,0.305,0.061,18,6,3,1,94,8,3,1,2,0.5,18,3,8,6,L,0.1881914893617021,0.2668749999999999,0.10166666666666667,0.061
81,1,2,0,3,30.804999999999975,20,146,27,32,33,1,36.23399999999997,0.305,1.2199999999999993,1.7079999999999989,20,3,6,8,177,3,6,12,5,0.5,36,5.25,"3,8",6,L,0.20471186440677966,0.10166666666666667,0.20333333333333334,0.14233333333333334
81,2,3,0,3,19.641999999999985,19,93,32,28,26,10,20.312999999999985,2.1959999999999984,2.3789999999999982,5.7339999999999955,20,8,10,11,95,8,12,22,5,0.5,36,5.25,"3,8",6,L,0.21382105263157894,0.27449999999999997,0.19824999999999998,0.2606363636363636
81,2,4,0,8,16.652999999999988,20,91,120,115,116,110,17.384999999999987,0.244,1.0979999999999994,1.7689999999999988,20,1,6,6,94,1,6,8,2,1,24,2,"8,3",6,L,0.1849468085106383,0.244,0.18299999999999997,0.221125
81,3,5,0,0,0,0,0,23,63,41,16,1.1589999999999994,0.6099999999999999,3.659999999999997,0.7929999999999997,7,3,11,6,7,3,13,6,0,0,21,5.25,3,6,L,0.23005714285714282,0.20333333333333334,0.2815384615384615,0.13216666666666665
81,3,6,0,3,0.366,2,2,25,27,29,1,0.9149999999999999,1.0979999999999994,0.122,23.48499999999998,5,3,2,17,5,4,2,103,5,0.5,36,5.25,3,6,L,0.19999999999999998,0.27449999999999997,0.061,0.22800970873786405
81,4,7,0,3,20.495999999999984,19,107,26,29,35,70,22.386999999999983,5.306999999999996,0.427,2.2569999999999983,20,14,2,6,115,23,2,7,5,0.5,34,4.75,3,6,L,0.1946695652173913,0.23073913043478259,0.2135,0.3224285714285714
81,4,8,0,4,70.57700000000071,14,301,106,100,98,19,70.76000000000072,2.9279999999999977,1.585999999999999,3.598999999999997,15,12,6,5,302,15,7,6,2,0.5,18,3,"4,3",6,L,0.23430463576158939,0.19519999999999998,0.22657142857142856,0.5998333333333331
81,5,9,0,7,82.5940000000021,14,330,41,21,19,48,83.1430000000021,1.585999999999999,3.537999999999997,2.622999999999998,15,7,10,8,331,7,15,9,6,0,22,5.5,"4,3",6,L,0.2511873111782477,0.22657142857142853,0.23586666666666664,0.2914444444444444
81,5,10,0,6,0.7929999999999997,5,5,1,4,10,9,3.3549999999999978,0.6099999999999999,0.366,0.122,14,2,2,1,19,2,2,1,6,1,72,6,6,6,L,0.21,0.30499999999999994,0.183,0.122
82,1,1,0,1,73.62700000000106,12,294,73,7,38,2,77.22600000000106,0.366,2.2569999999999983,4.269999999999997,20,1,10,10,309,1,10,21,3,0,20,5,0,5,L,0.24992233009708734,0.366,0.22569999999999998,0.2033333333333333
82,1,2,0,2,18.604999999999986,18,85,55,60,93,15,27.63299999999998,1.646999999999999,6.404999999999995,4.269999999999997,20,10,15,9,119,14,33,12,4,0,17,4.25,0,5,L,0.23221008403361343,0.11764285714285715,0.19409090909090906,0.3558333333333333
82,2,3,0,10,36.05099999999997,19,164,88,14,87,16,39.83299999999997,8.051999999999994,1.524999999999999,0.183,20,12,3,2,179,29,4,2,3,0,18,4.5,0,5,L,0.22253072625698322,0.27765517241379306,0.38125,0.0915
82,2,4,0,8,20.983999999999984,20,105,110,32,33,11,21.288999999999984,4.147999999999997,11.589999999999991,2.805999999999998,20,9,17,13,109,13,55,17,2,0,18,4.5,0,5,L,0.19531192660550456,0.319076923076923,0.2107272727272727,0.16505882352941176
82,3,5,0,9,81.98400000000203,16,349,19,39,21,85,82.83800000000203,5.977999999999995,11.528999999999991,1.7689999999999988,20,13,17,5,355,24,52,8,4,0,20,5,0,5,L,0.23334647887323942,0.24908333333333332,0.22171153846153846,0.221125
82,3,6,0,1,16.469999999999988,18,77,73,76,80,32,17.750999999999987,1.0979999999999994,0.366,21.959999999999983,20,5,2,15,84,6,3,89,3,0.5,23,3.5,1,5,L,0.21132142857142855,0.183,0.122,0.24674157303370783
82,4,7,0,2,7.075999999999994,17,44,2,57,6,54,42.21199999999997,0.061,0.305,0.061,20,1,1,1,177,1,1,1,4,0,20,5,1,5,L,0.23848587570621466,0.061,0.305,0.061
82,4,8,0,1,7.197999999999994,14,26,83,68,13,34,7.380999999999994,17.018999999999988,4.208999999999997,3.476999999999997,17,17,13,10,29,64,20,12,3,0,18,4.5,0,5,L,0.16986153846153845,0.2700449438202247,0.21044999999999997,0.28974999999999995
83,1,1,0,8,28.120999999999977,13,114,120,20,110,109,28.242999999999977,1.463999999999999,0.244,0.122,15,4,1,1,116,4,1,1,2,0.5,18,3,8,6,L,0.24347413793103445,0.3659999999999998,0.244,0.122
83,1,2,0,2,25.07099999999998,18,113,49,52,54,60,25.19299999999998,0.244,1.524999999999999,3.476999999999997,19,1,5,8,114,1,5,10,4,1,48,4,"2,8",6,L,0.22099122807017543,0.244,0.30499999999999994,0.34769999999999995
83,2,3,0,2,1.524999999999999,7,7,54,58,22,75,2.5619999999999985,2.2569999999999983,9.698999999999993,1.8909999999999987,10,7,14,6,10,7,35,8,4,0,17,4.25,8,6,L,0.20864772727272726,0.29737499999999994,0.26929268292682923,0.23637499999999995
83,2,4,0,8,28.913999999999977,18,137,109,116,11,61,29.096999999999976,0.122,0.8539999999999996,4.330999999999997,19,1,1,9,138,1,1,17,2,0,14,3.5,0,6,L,0.2108478260869565,0.122,0.8539999999999996,0.2547647058823529
83,3,5,0,3,35.562999999999974,18,154,33,71,1,28,36.84399999999997,13.23699999999999,2.744999999999998,0.6709999999999998,20,17,5,4,159,52,5,4,5,0,20,5,0,6,L,0.23172327044025154,0.25455769230769226,0.5489999999999998,0.16775
83,3,6,0,10,15.920999999999987,17,72,89,85,60,95,16.530999999999988,2.500999999999998,5.7949999999999955,0.7929999999999997,20,9,13,4,77,11,21,4,3,0.5,22,3.25,10,6,L,0.21468831168831168,0.22736363636363635,0.2759523809523809,0.19824999999999998
83,4,7,0,10,0,0,0,13,95,52,87,4.269999999999997,0.488,9.576999999999993,0.6709999999999998,10,3,15,4,21,3,43,5,3,0,16,4,0,6,L,0.20947169811320754,0.18854545454545454,0.22272093023255812,0.13419999999999999
83,4,8,0,6,32.39099999999998,20,155,5,12,4,1,33.549999999999976,0.7929999999999997,0.183,12.32199999999999,20,6,2,15,161,6,2,57,6,1,72,6,6,6,L,0.20838509316770185,0.13216666666666665,0.0915,0.21617543859649122
83,5,9,0,6,4.330999999999997,17,26,2,3,6,11,8.234999999999994,0.244,1.8299999999999987,0.488,20,3,7,2,40,3,10,2,6,1,72,6,6,6,L,0.21647560975609756,0.08133333333333333,0.183,0.244
83,5,10,0,5,43.12699999999997,12,198,37,44,45,49,45.871999999999964,1.524999999999999,1.7079999999999989,4.269999999999997,20,6,6,9,213,7,7,18,5,0.5,34,4.75,"5,6",6,L,0.21536150234741783,0.21785714285714286,0.244,0.2372222222222222
84,1,1,0,10,19.458999999999985,17,104,69,90,92,89,42.39499999999997,1.646999999999999,0.061,1.463999999999999,20,5,1,8,201,5,1,8,3,0.5,22,3.25,10,6,L,0.21092039800995022,0.3293999999999999,0.061,0.183
84,1,2,0,8,12.62699999999999,13,63,117,116,115,52,12.87099999999999,1.2199999999999993,0.488,6.282999999999995,15,3,2,11,65,4,2,20,2,0.5,16,2.5,"8,10",6,L,0.19801538461538462,0.30499999999999994,0.244,0.31414999999999993
84,2,3,0,8,1.585999999999999,8,10,113,109,112,117,4.391999999999997,1.7079999999999989,4.6969999999999965,1.1589999999999994,16,7,14,7,22,9,25,8,2,1,24,2,"8,10",6,L,0.17325694444444442,0.18977777777777777,0.18788,0.144875
84,2,4,0,10,0.244,2,2,90,1,88,32,2.988999999999998,6.160999999999995,0.6099999999999999,9.576999999999993,9,13,3,13,12,19,3,33,3,0,17,4.25,8,6,L,0.22259649122807015,0.20940298507462685,0.16775,0.29021212121212114
84,3,5,0,1,45.078999999999965,15,183,76,78,83,11,46.176999999999964,0.6709999999999998,0.9759999999999995,2.744999999999998,19,2,5,8,187,2,5,13,3,0.5,24,3.75,"1,8",6,L,0.24693582887700533,0.3355,0.19519999999999998,0.21115384615384614
84,3,6,0,0,0,0,0,23,89,17,109,0.488,6.282999999999995,0.488,0.7319999999999998,2,16,3,3,2,28,3,4,0,0,17,4.25,1,6,L,0.20508620689655171,0.22439285714285712,0.16266666666666665,0.183
84,4,7,0,1,1.4029999999999991,5,5,76,77,80,82,1.5859999999999992,0.9149999999999996,0.488,6.099999999999995,8,2,3,13,8,2,3,33,3,1,36,3,1,6,L,0.2008202247191011,0.4574999999999999,0.16266666666666665,0.18484848484848485
84,4,8,0,2,35.074999999999974,20,158,13,57,52,85,43.736999999999966,0.061,0.427,0.9149999999999996,20,1,3,3,185,1,4,3,4,0,17,4.25,1,6,L,0.2364162162162162,0.061,0.10675,0.305
84,5,9,0,5,50.62999999999996,19,231,39,42,3,46,52.52099999999996,2.3789999999999982,5.489999999999996,9.637999999999993,20,8,13,15,235,11,22,40,5,0.5,36,5.25,"5,1",6,L,0.22349361702127657,0.21627272727272726,0.24954545454545451,0.24095
84,5,10,0,1,26.65699999999998,19,113,80,77,75,73,26.77899999999998,0.244,1.0369999999999995,0.6099999999999999,20,1,6,3,115,1,6,3,3,1,36,3,"1,5",6,L,0.23286086956521737,0.244,0.17283333333333334,0.20333333333333334
85,1,1,0,8,14.273999999999988,17,74,111,114,109,118,14.578999999999988,0.061,0.183,1.7689999999999988,19,1,2,9,76,1,2,12,2,1,24,2,8,6,L,0.19182894736842104,0.061,0.0915,0.14741666666666667
85,1,2,0,2,33.610999999999976,18,149,59,51,19,13,33.793999999999976,1.0979999999999994,7.685999999999994,0.6099999999999999,19,8,15,3,150,9,38,3,4,0,20,5,8,6,L,0.22529333333333332,0.122,0.20226315789473684,0.20333333333333334
85,2,3,0,4,30.194999999999975,20,133,97,98,102,108,30.438999999999975,0.061,0.7929999999999997,0.244,20,1,5,1,134,1,6,1,2,1,24,2,"4,8",6,L,0.22715671641791044,0.061,0.13216666666666665,0.244
85,2,4,0,8,22.386999999999983,20,113,120,111,112,8,22.630999999999982,2.805999999999998,1.585999999999999,2.805999999999998,20,11,8,11,116,15,9,15,2,0.5,18,3,"8,4",6,L,0.1950948275862069,0.18706666666666666,0.17622222222222222,0.18706666666666666
85,3,5,0,8,1.646999999999999,7,8,115,35,2,118,5.184999999999996,11.528999999999991,0.9149999999999996,0.122,17,15,3,2,21,46,3,2,2,0,15,3.75,4,6,L,0.2326133333333333,0.23637499999999997,0.2379,0.061
85,3,6,0,4,24.03399999999998,19,124,100,103,102,22,25.74199999999998,0.122,2.500999999999998,5.7339999999999955,20,1,11,15,131,1,16,24,2,0.5,18,3,4,6,L,0.19650381679389312,0.122,0.1563125,0.23891666666666667
85,4,7,0,4,0.366,2,2,100,103,101,52,1.037,1.524999999999999,0.183,35.501999999999974,7,12,3,17,9,15,3,150,2,0.5,16,2.5,4,6,L,0.1986046511627907,0.1495952380952381,0.2214565217391304,0.23672847682119202
85,4,8,0,6,15.005999999999988,15,74,9,4,11,10,15.066999999999988,2.0739999999999985,2.3179999999999983,1.2199999999999993,16,10,8,4,75,13,10,4,6,1,72,6,"6,4",6,L,0.20089333333333334,0.15953846153846155,0.2318,0.30499999999999994
85,5,9,0,4,21.715999999999983,16,78,61,98,72,103,99.79600000000156,0.6099999999999999,0.244,1.7689999999999988,20,2,2,6,391,2,2,7,2,0,12,3,6,6,L,0.24962536023054752,0.2795189873417721,0.122,0.2527142857142857
85,5,10,0,6,9.759999999999993,14,45,3,8,6,112,10.369999999999992,7.319999999999994,1.7689999999999988,10.491999999999992,16,13,10,15,47,24,12,45,6,0.5,38,5,6,6,L,0.22063829787234043,0.30499999999999994,0.14741666666666667,0.23315555555555553
86,1,1,0,4,36.23399999999997,16,162,98,108,99,44,37.20999999999997,1.8299999999999987,1.0979999999999994,1.4029999999999991,20,10,6,3,168,13,6,4,2,0.5,17,2.75,4,5,L,0.22148809523809523,0.14076923076923076,0.183,0.35074999999999995
86,1,2,0,3,23.97299999999998,18,104,33,27,36,83,24.03399999999998,5.306999999999996,0.9759999999999995,8.539999999999994,19,7,3,14,105,14,3,42,5,0.5,33,4.5,"3,4",5,L,0.2288952380952381,0.3790714285714285,0.3253333333333333,0.2033333333333333
86,2,3,0,1,46.603999999999964,14,200,74,73,52,47,47.09199999999996,3.2939999999999974,1.8299999999999987,2.0739999999999985,17,9,8,8,203,15,11,10,3,0,15,3.75,"3,4",5,L,0.23198029556650243,0.2196,0.16636363636363635,0.2074
86,2,4,0,0,0,0,0,89,98,100,32,0.6099999999999999,0.7929999999999997,0.244,0.7929999999999997,4,3,2,5,4,3,2,6,0,0,12,3,0,5,L,0.21724561403508771,0.2643333333333333,0.122,0.13216666666666665
86,3,5,0,9,47.57999999999996,13,209,72,64,61,5,48.79999999999996,0.7319999999999998,0.9149999999999996,3.476999999999997,18,5,5,10,214,6,5,15,4,0.5,30,4.5,9,5,L,0.22803738317757008,0.122,0.183,0.23179999999999998
86,3,6,0,2,22.874999999999982,18,105,88,92,41,13,44.163999999999966,2.683999999999998,4.391999999999997,3.1719999999999975,20,13,11,14,192,15,14,20,4,0,17,4.25,9,5,L,0.2300208333333333,0.17893333333333333,0.31371428571428567,0.1586
86,4,7,0,8,78.2630000000016,13,351,114,19,112,27,78.4460000000016,0.427,1.2199999999999993,1.2199999999999993,14,1,5,5,352,1,5,6,2,0,15,3.75,9,5,L,0.22285795454545454,0.427,0.244,0.20333333333333334
86,4,8,0,9,5.7949999999999955,14,24,70,91,90,86,7.746999999999995,15.310999999999988,3.2329999999999974,7.502999999999994,20,16,9,15,36,55,12,44,4,0.5,22,3.25,9,5,L,0.20507619047619047,0.2783818181818181,0.26941666666666664,0.17052272727272727
87,1,1,0,8,19.336999999999986,15,80,110,116,118,35,19.885999999999985,0.6099999999999999,2.1349999999999985,3.2329999999999974,18,2,8,10,84,2,8,14,2,0.5,17,2.75,8,6,L,0.23673809523809522,0.305,0.2668749999999999,0.2309285714285714
87,1,2,0,2,46.664999999999964,19,189,55,59,8,3,47.15299999999996,1.463999999999999,2.744999999999998,1.4029999999999991,20,7,10,5,192,7,15,5,4,0,20,5,8,6,L,0.24558854166666663,0.20914285714285713,0.183,0.28059999999999996
87,2,3,0,7,36.05099999999997,19,169,17,13,65,95,36.11199999999997,2.9279999999999977,10.552999999999992,2.622999999999998,20,7,16,11,170,10,42,14,6,0,19,4.75,8,6,L,0.21242352941176468,0.29279999999999995,0.25126190476190474,0.18735714285714286
87,2,4,0,8,2.561999999999998,11,13,119,110,109,1,2.988999999999998,0.8539999999999996,1.9519999999999986,10.857999999999992,14,3,10,15,16,3,12,42,2,0.5,18,3,8,6,L,0.20244927536231883,0.28466666666666657,0.16266666666666665,0.2585238095238095
87,3,5,0,7,21.105999999999984,19,98,22,15,14,39,21.349999999999984,6.282999999999995,1.3419999999999992,0.5489999999999999,20,11,4,4,101,22,4,5,6,0.5,41,5.75,"7,8",6,L,0.21138613861386135,0.28559090909090906,0.33549999999999996,0.1098
87,3,6,0,0,0,0,0,28,111,109,74,2.0129999999999986,0.122,0.6099999999999999,1.463999999999999,7,1,5,7,9,1,5,13,0,0,12,3,7,6,L,0.20099999999999998,0.122,0.122,0.11261538461538462
87,4,7,0,8,66.97800000000029,15,306,113,111,30,89,67.58800000000029,1.4029999999999991,0.7319999999999998,1.0369999999999995,19,4,3,5,310,4,5,6,2,0,12,3,7,6,L,0.21802580645161287,0.3507499999999999,0.1464,0.17283333333333334
87,4,8,0,7,2.1959999999999984,13,17,19,17,15,82,2.2569999999999983,1.524999999999999,6.282999999999995,2.744999999999998,14,7,13,10,18,8,29,14,6,0.5,39,5.25,7,6,L,0.196126582278481,0.29279999999999995,0.1857111111111111,0.19607142857142856
87,5,9,0,5,82.10600000000204,12,337,4,44,40,117,108.70200000000202,0.061,0.8539999999999996,0.061,20,1,5,1,443,1,5,1,5,0,18,4.5,7,6,L,0.2453769751693002,0.061,0.1708,0.061
