,ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
160,7,2,4,20,10,7,5,49,13,10,5,0.32966,0.323357143,0.192090909,0.545833333,4,4,4,4,16.483,4.527,2.113,3.275,4,0.75,48,0,-1,0,H
161,7,3,5,20,12,6,11,89,15,7,12,0.243933333,0.28725,0.31125,0.171615385,2,2,2,2,21.954,4.596,2.49,2.231,2,1,24,0,-1,0,H
162,7,3,6,20,4,4,0,83,3,4,0,0.286452381,0.59275,0.2362,0.591,3,3,3,3,24.062,2.371,1.181,0.591,3,1,36,0,-1,0,H
163,7,4,7,20,5,6,4,73,9,7,4,0.290824324,0.2913,0.40175,0.3442,6,6,5,5,21.521,2.913,3.214,1.721,5.5,0.5,22,0,-1,0,H
164,7,4,8,20,17,8,3,131,32,10,2,0.239068182,0.238878788,0.295272727,0.297,5,5,5,5,31.557,7.883,3.248,0.891,5,0.5,60,0,-1,0,H
165,7,5,9,20,6,15,1,56,10,21,0,0.308982456,0.447090909,0.265,1.904,6,6,6,6,17.612,4.918,5.83,1.904,6,0.75,72,0,-1,0,H
166,7,5,10,19,8,3,6,53,10,2,10,0.358481481,0.384,0.599333333,0.455454545,6,6,6,5,19.358,4.224,1.798,5.01,5.75,0.75,41,0,-1,0,H
167,7,6,11,20,4,1,3,108,3,0,2,0.368816514,0.32725,1.012,0.535,3,3,3,3,40.201,1.309,1.012,1.605,3,0.75,36,0,-1,0,H
168,7,6,12,20,8,10,8,69,8,12,8,0.299042857,0.609555556,0.384153846,0.330333333,6,6,6,5,20.933,5.486,4.994,2.973,5.75,0.75,41,0,-1,0,H
169,7,7,13,17,18,11,5,37,48,15,5,0.313789474,0.285734694,0.3539375,0.121666667,5,5,5,5,11.924,14.001,5.663,0.73,5,1,60,0,-1,0,H
170,7,7,14,18,12,16,4,31,19,19,4,0.2975,0.25685,0.2688,0.2134,3,3,3,3,9.52,5.137,5.376,1.067,3,1,36,0,-1,0,H
171,7,8,15,19,8,1,2,63,10,0,1,0.199625,0.208272727,0.551,0.6145,2,2,2,2,12.776,2.291,0.551,1.229,2,0.75,24,1,-1,1,H
172,7,8,16,18,4,9,11,28,3,15,19,0.403689655,0.8975,0.2315,0.3033,5,5,4,5,11.707,3.59,3.704,6.066,4.75,0.75,34,1,-1,1,H
173,7,9,17,20,9,3,9,82,10,2,13,0.333759036,0.537454545,0.856,0.370714286,6,3,6,3,27.702,5.912,2.568,5.19,4.5,0,18,1,-1,1,H
174,7,9,18,20,6,11,4,52,6,20,5,0.263735849,0.414,0.367333333,0.360333333,6,6,5,5,13.978,2.898,7.714,2.162,5.5,0,22,1,-1,1,H
175,7,10,19,20,8,10,11,69,17,13,11,0.293042857,0.236944444,0.385785714,0.384083333,5,5,4,3,20.513,4.265,5.401,4.609,4.25,0.25,17,1,-1,1,H
176,7,10,20,20,11,3,4,67,14,2,3,0.285058824,0.508466667,0.533,0.3205,5,6,5,5,19.384,7.627,1.599,1.282,5.25,0.25,36,1,-1,1,H
177,7,11,21,20,2,2,2,57,1,1,2,0.241603448,1.1095,0.6385,0.378,2,2,2,2,14.013,2.219,1.277,1.134,2,0.75,24,1,-1,1,H
178,7,11,22,20,17,2,3,39,27,1,3,0.264925,0.3635,0.893,0.3765,3,5,3,3,10.597,10.178,1.786,1.506,3.5,0.75,23,1,-1,1,H
179,7,12,23,20,9,2,6,80,14,1,5,0.325296296,0.2564,0.9595,0.330666667,6,6,4,6,26.349,3.846,1.919,1.984,5.5,0.25,40,1,-1,1,H
180,7,12,24,20,5,12,12,122,6,14,23,0.332617886,0.443285714,0.327466667,0.453041667,5,5,6,6,40.912,3.103,4.912,10.873,5.5,0.25,22,1,-1,1,H
181,7,13,25,20,5,4,3,83,5,4,2,0.367178571,0.398666667,0.2442,0.369,4,4,4,4,30.843,2.392,1.221,1.107,4,0.5,48,1,-1,1,H
182,7,13,26,18,19,5,5,41,57,7,6,0.388904762,0.329465517,0.436,0.445714286,5,6,4,5,16.334,19.109,3.488,3.12,5,0.5,20,1,-1,1,H
183,7,14,27,20,7,4,2,93,6,4,1,0.31343617,0.347142857,0.2708,0.494,4,4,4,4,29.463,2.43,1.354,0.988,4,1,48,1,-1,1,H
184,7,14,28,20,7,1,2,102,6,0,2,0.376601942,0.388142857,1.219,0.355,4,4,4,4,38.79,2.717,1.219,1.065,4,1,48,1,-1,1,H
185,7,15,29,20,5,3,1,72,6,3,0,0.269712329,0.380142857,0.31175,0.914,3,3,3,3,19.689,2.661,1.247,0.914,3,1,36,1,-1,1,H
186,7,15,30,20,7,2,4,69,10,1,6,0.387671429,0.226181818,0.5115,0.194428571,4,4,4,4,27.137,2.488,1.023,1.361,4,1,48,1,-1,1,H
187,7,16,31,19,16,6,19,49,26,10,52,0.37918,0.470740741,0.693818182,0.328528302,6,6,6,5,18.959,12.71,7.632,17.412,5.75,0.75,41,1,-1,1,H
188,7,16,32,20,3,3,3,71,2,2,4,0.305375,0.559666667,0.429,0.1864,4,4,4,4,21.987,1.679,1.287,0.932,4,0.75,48,1,-1,1,H
189,7,17,33,20,6,20,2,87,7,42,1,0.343159091,0.713875,0.433581395,0.614,6,6,5,5,30.198,5.711,18.644,1.228,5.5,0.5,22,1,-1,1,H
190,7,17,34,20,16,4,5,76,41,4,4,0.278246753,0.238357143,0.2066,0.1998,3,3,3,3,21.425,10.011,1.033,0.999,3,0.5,36,1,-1,1,H
191,8,1,1,20,9,4,2,207,14,6,2,0.493225962,0.6588,0.214857143,0.504666667,2,2,2,2,102.591,9.882,1.504,1.514,2,0.75,24,0,-1,0,H
192,8,1,2,20,5,19,18,184,7,42,44,0.261535135,0.235875,0.29727907,0.401688889,5,5,6,5,48.384,1.887,12.783,18.076,5.25,0.75,36,0,-1,0,H
193,8,2,3,20,2,7,13,190,1,10,40,0.317528796,0.7015,0.274181818,0.429682927,6,6,5,6,60.648,1.403,3.016,17.617,5.75,0.75,41,0,-1,0,H
194,8,2,4,20,2,1,2,102,1,0,1,0.223194175,0.6055,1.215,0.536,2,2,2,2,22.989,1.211,1.215,1.072,2,0.75,24,0,-1,0,H
195,8,3,5,20,7,19,12,165,8,64,18,0.282957831,0.394777778,0.285969231,0.325526316,6,5,6,6,46.971,3.553,18.588,6.185,5.75,0.75,41,0,-1,0,H
196,8,3,6,20,3,4,6,85,8,3,9,0.262872093,0.071111111,0.144,0.1534,2,2,2,2,22.607,0.64,0.576,1.534,2,0.75,24,0,-1,0,H
197,8,4,7,20,5,16,1,89,4,35,0,0.3243,0.636,0.285694444,1.1,6,6,6,6,29.187,3.18,10.285,1.1,6,0.75,72,0,-1,0,H
198,8,4,8,20,3,6,14,294,2,10,21,0.313844068,0.432666667,0.391818182,0.316409091,6,5,5,5,92.584,1.298,4.31,6.961,5.25,0.75,36,0,-1,0,H
199,8,5,9,20,5,15,7,126,11,36,13,0.341708661,0.1845,0.421972973,0.244285714,6,6,5,6,43.397,2.214,15.613,3.42,5.75,0.75,41,0,-1,0,H
200,8,5,10,20,15,3,20,39,43,3,50,0.34485,0.27775,0.85725,0.288078431,4,4,4,4,13.794,12.221,3.429,14.692,4,0.75,48,0,-1,0,H
201,8,6,11,20,20,3,1,114,73,3,0,0.281373913,0.245378378,0.37175,1.437,3,3,4,3,32.358,18.158,1.487,1.437,3.25,0.25,22,0,-1,0,H
202,8,6,12,20,11,6,5,168,21,10,4,0.313715976,0.247818182,0.467727273,0.5368,5,5,6,6,53.018,5.452,5.145,2.684,5.5,0.25,22,0,-1,0,H
203,8,7,13,20,4,3,4,92,3,2,3,0.240677419,0.29125,0.336333333,0.30825,2,2,2,2,22.383,1.165,1.009,1.233,2,1,24,1,-1,1,H
204,8,7,14,20,6,10,4,337,11,9,3,0.250943787,0.181083333,0.2425,0.5395,2,2,2,2,84.819,2.173,2.425,2.158,2,1,24,1,-1,1,H
205,8,8,15,20,8,4,8,123,9,4,8,0.235612903,0.4431,0.2658,0.269222222,6,6,6,6,29.216,4.431,1.329,2.423,6,0.5,72,1,-1,1,H
206,8,8,16,20,4,3,7,79,3,6,12,0.323675,0.41125,0.179857143,0.360692308,5,5,4,6,25.894,1.645,1.259,4.689,5,0.5,20,1,-1,1,H
207,8,9,17,20,3,11,20,126,5,15,56,0.21980315,0.402166667,0.3353125,0.205614035,6,6,6,6,27.915,2.413,5.365,11.72,6,1,72,1,-1,1,H
208,8,9,18,16,10,11,1,29,20,21,0,0.2473,0.193238095,0.293,1.144,3,3,3,3,7.419,4.058,6.446,1.144,3,1,36,1,-1,1,H
209,8,10,19,20,13,14,11,170,20,21,19,0.27919883,0.291142857,0.360272727,0.24045,3,6,6,6,47.743,6.114,7.926,4.809,5.25,0.75,39,1,-1,1,H
210,8,10,20,20,5,2,15,106,6,2,36,0.262411215,0.289428571,0.439,0.302486486,4,4,4,4,28.078,2.026,1.317,11.192,4,0.75,48,1,-1,1,H
211,8,11,21,20,4,4,4,163,9,6,3,0.323829268,0.1414,0.227857143,0.55275,4,4,3,4,53.108,1.414,1.595,2.211,3.75,0.5,27,1,-1,1,H
212,8,11,22,19,10,1,11,83,26,0,22,0.2875,0.24937037,1.065,0.314956522,6,6,6,5,24.15,6.733,1.065,7.244,5.75,0.5,41,1,-1,1,H
213,9,1,1,20,20,20,11,188,126,151,36,0.260984127,0.179480315,0.149789474,0.776540541,5,5,5,6,49.326,22.794,22.768,28.732,5.25,0.75,36,0,-1,0,HL
214,9,1,2,12,0,0,0,44,0,0,0,1.665644444,2.605,1.086,1.256,2,2,2,2,74.954,2.605,1.086,1.256,2,0.75,24,0,-1,0,HL
215,9,2,3,20,6,16,14,150,8,43,28,0.259344371,0.186222222,0.334590909,0.335724138,5,5,5,5,39.161,1.676,14.722,9.736,5,1,60,0,-1,0,HL
216,9,2,4,17,19,19,16,50,38,94,37,0.282588235,0.352641026,0.308926316,0.261973684,6,6,6,6,14.412,13.753,29.348,9.955,6,1,72,0,-1,0,HL
217,9,3,5,20,4,1,9,186,6,0,16,0.310331551,0.229857143,1.272,0.296117647,6,6,5,6,58.032,1.609,1.272,5.034,5.75,0.75,41,0,-1,0,HL
218,9,3,6,20,18,5,4,248,89,7,7,0.268393574,0.248722222,0.232,0.20025,2,2,2,2,66.83,22.385,1.856,1.602,2,0.75,24,0,-1,0,HL
219,9,4,7,20,14,3,5,105,37,3,10,0.20040566,0.183973684,0.51625,0.312272727,6,6,6,6,21.243,6.991,2.065,3.435,6,0.75,72,0,-1,0,HL
220,9,4,8,19,2,2,17,143,2,1,68,0.249944444,0.495333333,0.794,0.225014493,6,6,6,5,35.992,1.486,1.588,15.526,5.75,0.75,41,0,-1,0,HL
221,9,5,9,20,13,16,11,256,30,78,16,0.261766537,0.25216129,0.262924051,0.290235294,4,4,6,6,67.274,7.817,20.771,4.934,5,0.5,20,0,-1,0,HL
222,9,5,10,20,4,4,4,251,3,6,3,0.172007937,0.35425,0.128285714,0.26075,5,5,5,5,43.346,1.417,0.898,1.043,5,0.5,60,0,-1,0,HL
223,9,6,11,18,20,13,5,50,65,54,5,0.335666667,0.346318182,0.291454545,0.298666667,6,6,5,6,17.119,22.857,16.03,1.792,5.75,0.75,41,0,-1,1,HL
224,9,6,12,15,14,11,4,69,19,13,4,0.269214286,0.5527,0.201642857,0.2738,6,6,6,6,18.845,11.054,2.823,1.369,6,0.75,72,0,-1,1,HL
225,9,7,13,19,9,13,14,42,21,26,29,0.295255814,0.290136364,0.348703704,0.212833333,6,6,6,4,12.696,6.383,9.415,6.385,5.5,0.75,40,0,-1,1,HL
226,9,7,14,18,19,18,7,52,139,73,14,0.266169811,0.338828571,0.196864865,0.355,6,6,6,6,14.107,47.436,14.568,5.325,6,0.75,72,0,-1,1,HL
227,9,8,15,20,4,7,16,191,3,8,49,0.18796875,0.4785,0.401111111,0.21486,6,6,6,5,36.09,1.914,3.61,10.743,5.75,0.75,41,0,-1,1,HL
228,9,8,16,20,18,11,13,313,46,21,26,0.306528662,0.293382979,0.297954545,0.178888889,6,6,6,6,96.25,13.789,6.555,4.83,6,0.75,72,0,-1,1,HL
229,9,9,17,20,2,2,5,138,1,1,20,0.344273381,0.6285,0.572,0.258857143,6,6,6,5,47.854,1.257,1.144,5.436,5.75,0.5,41,0,-1,1,HL
230,9,9,18,19,11,5,20,62,18,8,370,0.202714286,0.228736842,0.127888889,0.159894879,6,6,6,4,12.771,4.346,1.151,59.321,5.5,0.5,40,0,-1,1,HL
231,9,10,19,19,3,3,14,93,2,3,37,0.265904255,0.474666667,0.2305,0.263947368,6,6,5,6,24.995,1.424,0.922,10.03,5.75,0.75,41,0,-1,1,HL
232,9,10,20,20,3,5,7,156,2,4,10,0.235343949,0.358333333,0.355,0.233545455,6,6,6,6,36.949,1.075,1.775,2.569,6,0.75,72,0,-1,1,HL
233,9,11,21,20,3,6,19,126,5,7,79,0.21388189,0.327,0.240125,0.4383625,6,6,6,6,27.163,1.962,1.921,35.069,6,0.5,72,0,-1,1,HL
234,9,11,22,19,5,20,7,84,6,54,11,0.299188235,0.223,0.212781818,0.224333333,6,5,5,3,25.431,1.561,11.703,2.692,4.75,0.5,19,0,-1,1,HL
235,9,12,23,19,4,2,2,74,4,2,1,0.220906667,0.227,0.224333333,0.6165,6,6,6,6,16.568,1.135,0.673,1.233,6,0.75,72,0,-1,1,HL
236,9,12,24,20,6,4,5,224,7,6,9,0.198906667,0.223875,0.198142857,0.144,6,6,6,5,44.754,1.791,1.387,1.44,5.75,0.75,41,0,-1,1,HL
237,9,13,25,20,3,10,10,117,5,26,12,0.262372881,0.267833333,0.169851852,0.272769231,6,6,6,4,30.96,1.607,4.586,3.546,5.5,0.75,40,0,-1,1,HL
238,9,13,26,20,8,1,3,134,17,0,2,0.208807407,0.227111111,1.374,0.538333333,6,6,6,6,28.189,4.088,1.374,1.615,6,0.75,72,0,-1,1,HL
239,9,14,27,20,5,11,4,109,21,29,7,0.192890909,0.138590909,0.1265,0.13675,6,6,6,6,21.218,3.049,3.795,1.094,6,1,72,0,-1,1,HL
240,9,14,28,18,2,3,5,119,2,2,6,0.144591667,0.255666667,0.231333333,0.111142857,6,6,6,6,17.351,0.767,0.694,0.778,6,1,72,0,-1,1,HL
241,10,1,1,20,13,7,3,179,25,10,4,0.279022222,0.195346154,0.279636364,0.411,2,2,2,2,50.224,5.079,3.076,2.055,2,0.5,24,0,-1,0,HL
242,10,1,2,20,2,18,11,72,1,35,19,0.183232877,0.76,0.248972222,0.27845,5,2,5,6,13.376,1.52,8.963,5.569,4.5,0.5,18,0,-1,0,HL
243,10,2,3,18,4,17,15,57,5,26,24,0.325706897,0.297833333,0.270296296,0.21896,3,3,3,2,18.891,1.787,7.298,5.474,2.75,0.75,20,0,-1,0,HL
244,10,2,4,17,3,3,14,58,10,3,32,0.195949153,0.113454545,0.38025,0.144,2,2,2,2,11.561,1.248,1.521,4.752,2,0.75,24,0,-1,0,HL
245,10,3,5,16,6,17,2,28,7,44,1,0.267655172,0.16575,0.253244444,0.3495,5,5,3,3,7.762,1.326,11.396,0.699,4,0,16,0,-1,0,HL
246,10,3,6,19,2,6,2,79,5,9,1,0.28375,0.3855,0.2335,1.0295,6,5,6,5,22.7,2.313,2.335,2.059,5.5,0,22,0,-1,0,HL
247,10,4,7,13,19,3,3,29,62,5,3,0.228466667,0.205492063,0.127833333,0.292,6,3,3,3,6.854,12.946,0.767,1.168,3.75,0.5,24,0,-1,0,HL
248,10,4,8,18,4,17,18,68,3,31,45,0.208826087,0.33725,0.2895625,0.305869565,3,3,3,2,14.409,1.349,9.266,14.07,2.75,0.5,20,0,-1,0,HL
249,10,5,9,18,6,10,2,37,5,13,1,0.235026316,0.322833333,0.2795,1.072,6,6,6,6,8.931,1.937,3.913,2.144,6,1,72,0,-1,0,HL
250,10,5,10,20,4,5,2,81,3,10,1,0.246231707,0.201,0.229181818,1.5235,2,2,2,2,20.191,0.804,2.521,3.047,2,1,24,0,-1,0,HL
251,10,6,11,20,4,15,14,79,4,22,22,0.2874,0.3424,0.269347826,0.298,4,4,4,4,22.992,1.712,6.195,6.854,4,1,48,0,-1,0,HL
252,10,6,12,20,4,3,9,103,4,9,16,0.279230769,0.3412,0.0956,0.251941176,2,2,2,2,29.04,1.706,0.956,4.283,2,1,24,0,-1,0,HL
253,10,7,13,20,2,3,15,263,1,3,22,0.220753788,0.548,0.2505,0.245217391,2,2,2,2,58.279,1.096,1.002,5.64,2,1,24,0,-1,0,HL
254,10,7,14,19,1,3,14,62,0,2,22,0.255492063,1.728,0.454333333,0.248217391,2,2,2,2,16.096,1.728,1.363,5.709,2,1,24,0,-1,0,HL
255,10,8,15,20,6,5,3,76,5,5,2,0.171337662,0.2765,0.243,0.323333333,3,3,3,3,13.193,1.659,1.458,0.97,3,0.75,36,0,-1,1,HL
256,10,8,16,20,5,3,15,184,4,2,25,0.198686486,0.2304,0.322,0.274769231,2,2,2,6,36.757,1.152,0.966,7.144,3,0.75,18,0,-1,1,HL
257,10,9,17,20,3,1,4,120,2,0,4,0.248140496,0.402,1.033,0.2158,3,3,3,3,30.025,1.206,1.033,1.079,3,1,36,0,-1,1,HL
258,10,9,18,20,12,12,8,92,17,17,20,0.212731183,0.266888889,0.300111111,0.171380952,3,3,3,3,19.784,4.804,5.402,3.599,3,1,36,0,-1,1,HL
259,10,10,19,20,7,5,18,243,11,5,59,0.14029918,0.163166667,0.164166667,0.204066667,3,3,3,3,34.233,1.958,0.985,12.244,3,1,36,0,-1,1,HL
260,10,10,20,15,5,5,12,49,4,7,33,0.15118,0.2708,0.159,0.147970588,2,2,2,2,7.559,1.354,1.272,5.031,2,1,24,0,-1,1,HL
261,10,11,21,20,6,4,20,106,8,3,45,0.21717757,0.134,0.25125,0.273869565,4,4,4,4,23.238,1.206,1.005,12.598,4,0.75,48,0,-1,1,HL
262,10,11,22,20,2,2,19,119,1,2,71,0.2008,0.643,0.370666667,0.322208333,4,4,4,3,24.096,1.286,1.112,23.199,3.75,0.75,27,0,-1,1,HL
263,10,12,23,20,1,8,10,110,0,12,9,0.242405405,1.244,0.276923077,0.4491,4,4,4,4,26.907,1.244,3.6,4.491,4,0.75,48,0,-1,1,HL
264,10,12,24,20,8,12,11,113,10,16,14,0.240280702,0.272090909,0.280823529,0.3592,6,6,6,4,27.392,2.993,4.774,5.388,5.5,0.75,40,0,-1,1,HL
265,10,13,25,20,2,3,9,106,1,2,15,0.265794393,0.5865,0.417666667,0.424875,5,5,5,6,28.44,1.173,1.253,6.798,5.25,0.75,36,0,-1,1,HL
266,10,13,26,20,12,14,19,89,23,20,34,0.286277778,0.311291667,0.45052381,0.251342857,4,4,4,4,25.765,7.471,9.461,8.797,4,0.75,48,0,-1,1,HL
267,10,14,27,17,2,5,16,49,6,7,26,0.22156,0.143285714,0.276125,0.262481481,4,4,4,4,11.078,1.003,2.209,7.087,4,0.75,48,0,-1,1,HL
268,10,14,28,19,3,4,7,64,5,3,11,0.217707692,0.225333333,0.40175,0.247333333,3,3,3,4,14.151,1.352,1.607,2.968,3.25,0.75,22,0,-1,1,HL
269,10,15,29,19,10,15,15,81,32,33,22,0.257646341,0.150454545,0.241735294,0.298913043,4,4,4,4,21.127,4.965,8.219,6.875,4,0.75,48,0,-1,1,HL
270,10,15,30,15,4,3,4,37,6,3,4,0.247131579,0.197857143,0.2925,0.4666,4,4,4,6,9.391,1.385,1.17,2.333,4.5,0.75,30,0,-1,1,HL
271,10,16,31,20,4,2,5,95,3,1,6,0.25609375,0.29775,0.5725,0.452285714,3,3,3,3,24.585,1.191,1.145,3.166,3,1,36,0,-1,1,HL
272,10,16,32,19,2,15,7,52,2,26,11,0.23690566,0.392,0.219925926,0.193916667,3,3,3,3,12.556,1.176,5.938,2.327,3,1,36,0,-1,1,HL
273,10,17,33,20,5,7,7,112,4,8,11,0.221123894,0.3236,0.176888889,0.184833333,3,3,3,2,24.987,1.618,1.592,2.218,2.75,0.75,20,0,-1,1,HL
274,10,17,34,20,4,5,18,104,9,6,42,0.250295238,0.2903,0.350142857,0.214093023,5,5,5,5,26.281,2.903,2.451,9.206,5,0.75,60,0,-1,1,HL
275,11,1,1,20,2,6,15,181,1,5,38,0.61282967,0.939,0.311833333,0.474051282,2,2,2,4,111.535,1.878,1.871,18.488,2.5,0.75,16,0,-1,0,HL
276,11,1,2,19,2,4,1,68,1,8,0,0.413695652,0.5435,0.097,0.399,2,2,2,2,28.545,1.087,0.873,0.399,2,0.75,24,0,-1,0,HL
277,11,2,3,19,4,16,3,50,3,27,3,0.367666667,0.31275,0.38,0.5375,4,4,5,3,18.751,1.251,10.64,2.15,4,0.5,16,0,-1,0,HL
278,11,2,4,19,5,5,10,45,8,5,26,0.425282609,0.284222222,0.365333333,0.344037037,6,6,6,6,19.563,2.558,2.192,9.289,6,0.5,72,0,-1,0,HL
279,11,3,5,10,5,2,14,23,4,1,22,0.344458333,0.3428,0.751,0.227391304,4,4,4,4,8.267,1.714,1.502,5.23,4,1,48,0,-1,0,HL
280,11,3,6,19,7,8,4,83,14,7,3,0.343904762,0.362,0.386625,0.4305,3,3,3,3,28.888,5.43,3.093,1.722,3,1,36,0,-1,0,HL
281,11,4,7,20,2,1,3,90,1,0,3,0.263241758,0.67,0.905,0.3675,4,4,4,4,23.955,1.34,0.905,1.47,4,0.5,48,0,-1,0,HL
282,11,4,8,20,4,6,5,118,3,11,6,0.33892437,0.39525,0.28925,0.321714286,4,4,3,5,40.332,1.581,3.471,2.252,4,0.5,16,0,-1,0,HL
283,11,5,9,15,0,5,1,43,0,8,0,0.260704545,0.496,0.123888889,0.47,2,2,2,2,11.471,0.496,1.115,0.47,2,1,24,0,-1,0,HL
284,11,5,10,14,5,2,1,28,5,1,0,0.216275862,0.2975,0.2005,0.405,2,2,2,2,6.272,1.785,0.401,0.405,2,1,24,0,-1,0,HL
285,11,6,11,19,5,8,5,69,6,11,4,0.396085714,0.533142857,0.5245,0.48,5,6,5,5,27.726,3.732,6.294,2.4,5.25,0.5,36,0,-1,0,HL
286,11,6,12,20,2,8,12,92,1,13,16,0.284225806,0.738,0.242428571,0.284647059,4,4,4,5,26.433,1.476,3.394,4.839,4.25,0.5,29,0,-1,0,HL
287,11,7,13,19,3,4,2,83,5,3,1,0.483214286,0.265333333,0.47575,0.739,2,2,2,2,40.59,1.592,1.903,1.478,2,0.75,24,0,-1,1,HL
288,11,7,14,16,2,7,7,36,1,7,12,0.314027027,0.6235,0.514,0.343692308,3,4,3,3,11.619,1.247,4.112,4.468,3.25,0.75,22,0,-1,1,HL
289,11,8,15,20,5,3,1,81,6,2,0,0.271292683,0.152857143,0.234666667,0.313,2,2,2,2,22.246,1.07,0.704,0.313,2,1,24,0,-1,1,HL
290,11,8,16,14,3,5,7,21,3,8,12,0.456590909,0.319,0.429,0.234,4,4,4,4,10.045,1.276,3.861,3.042,4,1,48,0,-1,1,HL
291,11,9,17,19,4,10,2,32,4,10,3,0.415484848,0.545,0.411,0.64975,3,4,4,3,13.711,2.725,4.521,2.599,3.5,0.5,14,0,-1,1,HL
292,11,9,18,17,2,16,6,42,1,22,9,0.271767442,0.996,0.359652174,0.3217,3,3,3,3,11.686,1.992,8.272,3.217,3,0.5,36,0,-1,1,HL
293,11,10,19,19,3,2,16,52,2,1,20,0.310509434,0.193333333,0.5205,0.274809524,5,5,5,5,16.457,0.58,1.041,5.771,5,0.5,60,0,-1,1,HL
294,11,10,20,18,15,16,3,26,17,17,3,0.42562963,0.344111111,0.442277778,0.44175,4,4,5,6,11.492,6.194,7.961,1.767,4.75,0.5,19,0,-1,1,HL
295,11,11,21,19,9,11,12,47,13,15,14,0.3576875,0.367642857,0.4481875,0.367533333,4,4,4,5,17.169,5.147,7.171,5.513,4.25,0.75,29,0,-1,1,HL
296,11,11,22,18,2,2,1,46,1,1,0,0.29506383,0.275,0.5155,1.09,3,3,3,3,13.868,0.55,1.031,1.09,3,0.75,36,0,-1,1,HL
297,11,12,23,20,2,12,17,74,1,18,25,0.406333333,0.5645,0.215684211,0.267192308,5,5,5,5,30.475,1.129,4.098,6.947,5,0.75,60,0,-1,1,HL
298,11,12,24,17,5,2,6,37,4,1,7,0.303842105,0.2462,0.709,0.28,3,3,4,3,11.546,1.231,1.418,2.24,3.25,0.75,22,0,-1,1,HL
299,11,13,25,20,2,3,9,61,1,2,10,0.362435484,0.511,0.387,0.348454545,2,2,2,2,22.471,1.022,1.161,3.833,2,0.5,24,0,-1,1,HL
300,11,13,26,18,4,13,4,75,4,16,8,0.236197368,0.353,0.446588235,0.405666667,3,3,6,5,17.951,1.765,7.592,3.651,4.25,0.5,17,0,-1,1,HL
301,11,14,27,20,3,1,5,73,2,0,6,0.261567568,0.461666667,1.282,0.288142857,6,6,6,5,19.356,1.385,1.282,2.017,5.75,0.75,41,0,-1,1,HL
302,11,14,28,14,1,3,12,35,0,2,21,0.285555556,1.013,0.384,0.229136364,3,3,3,3,10.28,1.013,1.152,5.041,3,0.75,36,0,-1,1,HL
303,11,15,29,19,2,19,2,49,1,29,2,0.3766,0.66,0.335533333,0.425666667,6,6,6,6,18.83,1.32,10.066,1.277,6,0.5,72,0,-1,1,HL
304,11,15,30,19,2,7,10,68,1,16,14,0.342913043,0.6035,0.191470588,0.451866667,5,6,5,6,23.661,1.207,3.255,6.778,5.5,0.5,22,0,-1,1,HL
305,11,16,31,16,6,12,6,52,5,16,6,0.300679245,0.37,0.226705882,0.420571429,5,5,5,5,15.936,2.22,3.854,2.944,5,0.5,60,0,-1,1,HL
306,11,16,32,19,5,10,11,46,8,14,24,0.351978723,0.296666667,0.396266667,0.27996,6,5,5,6,16.543,2.67,5.944,6.999,5.5,0.5,22,0,-1,1,HL
307,13,1,1,20,13,12,8,48,23,18,12,0.956918367,0.485208333,0.335,0.485461538,5,6,6,5,46.889,11.645,6.365,6.311,5.5,0.25,22,0,-1,0,HL
308,13,1,2,19,6,15,19,53,6,26,36,0.332833333,0.723571429,0.558592593,0.405648649,2,2,2,3,17.973,5.065,15.082,15.009,2.25,0.25,15,0,-1,0,HL
309,13,2,3,12,11,6,7,18,12,6,8,0.445105263,0.513461538,0.692428571,0.417444444,5,3,5,2,8.457,6.675,4.847,3.757,3.75,0,15,0,-1,0,HL
310,13,2,4,18,2,9,7,44,2,12,8,0.326933333,0.479666667,0.491076923,0.389555556,2,3,3,5,14.712,1.439,6.384,3.506,3.25,0,13,0,-1,0,HL
311,13,3,5,16,2,12,5,23,1,17,4,0.209916667,0.7585,0.381777778,0.4888,5,5,2,5,5.038,1.517,6.872,2.444,4.25,0.5,32,0,-1,0,HL
312,13,3,6,18,7,11,13,49,15,19,16,0.4355,0.4583125,0.38215,0.402588235,6,6,4,6,21.775,7.333,7.643,6.844,5.5,0.5,40,0,-1,0,HL
313,13,4,7,20,11,15,9,55,20,25,11,0.3125,0.304190476,0.363576923,0.422666667,5,5,6,6,17.5,6.388,9.453,5.072,5.5,0,22,0,-1,0,HL
314,13,4,8,12,15,17,9,20,20,32,13,0.42147619,0.452809524,0.25369697,0.418142857,5,5,2,3,8.851,9.509,8.372,5.854,3.75,0,15,0,-1,0,HL
315,13,5,9,13,16,4,9,22,17,6,12,0.35873913,0.571666667,0.696,0.351615385,6,5,4,5,8.251,10.29,4.872,4.571,5,0,20,0,-1,0,HL
316,13,5,10,18,17,7,11,38,42,8,23,0.33174359,0.322465116,0.339444444,0.309625,6,5,5,6,12.938,13.866,3.055,7.431,5.5,0,22,0,-1,0,HL
