,ID,round,phase,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,dwmean_1,dwmean_2,dwmean_3,dwmean_4,schemas_1,schemas_2,schemas_3,schemas_4,RT_1,RT_2,RT_3,RT_4,payoff,accuracy,performance,novelty,breakR,afterbreak,type
372,50,2,3,20,6,17,17,368,11,81,76,0.270121951,0.36,0.248402439,0.26074026,4,4,4,4,99.675,4.32,20.369,20.077,4,1,48,0,-1,0,LH
373,50,2,4,16,6,5,6,81,7,13,23,0.260817073,0.32075,0.2635,0.345583333,6,6,6,6,21.387,2.566,3.689,8.294,6,1,72,0,-1,0,LH
374,50,3,5,20,8,3,12,73,14,6,30,0.641202703,0.2992,0.300142857,0.272451613,3,3,3,3,47.449,4.488,2.101,8.446,3,0.75,36,0,-1,0,LH
375,50,3,6,20,6,20,14,104,14,107,37,0.395380952,0.261333333,0.477564815,0.560289474,2,2,3,2,41.515,3.92,51.577,21.291,2.25,0.75,15,0,-1,0,LH
376,50,4,7,20,3,6,2,114,2,5,4,0.369817391,0.728333333,1.016,0.394,6,6,6,6,42.529,2.185,6.096,1.97,6,0.75,72,0,-1,0,LH
377,50,4,8,20,15,18,12,137,40,72,50,0.389202899,0.676609756,0.527424658,0.399313725,6,6,5,6,53.71,27.741,38.502,20.365,5.75,0.75,41,0,-1,0,LH
378,50,5,9,19,5,4,5,172,4,9,4,0.508219653,0.3976,0.7519,1.295,4,4,4,4,87.922,1.988,7.519,6.475,4,1,48,0,-1,1,LH
379,50,5,10,19,3,17,19,112,3,44,50,0.542230088,0.7415,0.463666667,0.651431373,6,6,6,6,61.272,2.966,20.865,33.223,6,1,72,0,-1,1,LH
380,50,6,11,20,5,10,19,180,15,15,121,0.351331492,0.3620625,0.291375,0.406893443,4,4,4,3,63.591,5.793,4.662,49.641,3.75,0.75,27,0,-1,1,LH
381,50,6,12,20,2,4,19,174,1,3,252,0.278537143,0.714,0.463,0.261944664,2,2,2,2,48.744,1.428,1.852,66.272,2,0.75,24,0,-1,1,LH
382,50,7,13,20,5,3,20,100,6,10,350,0.380108911,0.260142857,0.307636364,0.432361823,6,6,6,2,38.391,1.821,3.384,151.759,5,0.25,38,0,-1,1,LH
383,50,7,14,17,3,20,5,56,4,189,6,0.385087719,0.2026,0.449489474,0.823857143,4,4,3,2,21.95,1.013,85.403,5.767,3.25,0.25,13,0,-1,1,LH
384,50,8,15,20,2,3,12,240,4,4,21,0.431614108,0.3952,0.2768,0.600045455,4,4,4,4,104.019,1.976,1.384,13.201,4,1,48,0,-1,1,LH
385,50,8,16,20,5,18,19,143,8,44,78,0.426083333,0.231,0.316155556,0.364924051,6,6,6,6,61.356,2.079,14.227,28.829,6,1,72,0,-1,1,LH
386,50,9,17,20,8,17,6,163,13,58,27,0.47102439,0.641285714,0.594576271,0.405642857,5,5,2,5,77.248,8.978,35.08,11.358,4.25,0.25,32,0,-1,1,LH
387,50,9,18,20,8,17,2,73,13,56,1,0.515932432,0.700928571,0.371491228,1.696,5,6,2,6,38.179,9.813,21.175,3.392,4.75,0.25,19,0,-1,1,LH
388,50,10,19,20,7,11,13,168,9,27,48,0.440059172,0.4015,0.326321429,0.27255102,6,6,6,5,74.37,4.015,9.137,13.355,5.75,0.75,41,0,-1,1,LH
389,50,10,20,20,4,3,18,119,4,2,49,0.427525,0.3546,0.341,0.31738,3,3,3,3,51.303,1.773,1.023,15.869,3,0.75,36,0,-1,1,LH
390,51,1,1,20,5,15,6,279,8,61,13,0.495603571,0.284,0.511370968,0.305714286,4,3,3,3,138.769,2.556,31.705,4.28,3.25,0.75,22,0,-1,0,LH
391,51,1,2,20,2,2,3,106,1,1,6,0.658383178,0.8755,1.092,0.336857143,4,4,4,4,70.447,1.751,2.184,2.358,4,0.75,48,0,-1,0,LH
392,51,2,3,20,5,6,12,172,8,23,20,0.463953757,0.331666667,0.387208333,0.678380952,3,2,3,3,80.264,2.985,9.293,14.246,2.75,0.5,20,0,-1,0,LH
393,51,2,4,20,7,18,9,170,11,52,11,0.50277193,0.219833333,0.500924528,0.698833333,6,6,5,6,85.974,2.638,26.549,8.386,5.75,0.5,41,0,-1,0,LH
394,51,3,5,20,6,4,7,152,7,9,33,0.40369281,0.46725,0.7927,0.290794118,2,2,4,6,61.765,3.738,7.927,9.887,3.5,0.25,14,0,-1,0,LH
395,51,3,6,20,4,7,15,153,3,8,34,0.410831169,0.6395,0.320222222,0.401828571,3,3,3,4,63.268,2.558,2.882,14.064,3.25,0.25,22,0,-1,0,LH
396,51,4,7,20,5,16,13,107,15,36,36,0.544435185,0.236,0.477135135,0.374189189,5,2,5,4,58.799,3.776,17.654,13.845,4,0,16,0,-1,0,LH
397,51,4,8,20,14,17,14,129,34,40,31,0.522546154,0.409914286,0.432243902,0.46521875,3,3,5,2,67.931,14.347,17.722,14.887,3.25,0,13,0,-1,0,LH
398,51,5,9,20,13,7,8,258,26,14,24,0.349196911,0.310925926,0.458666667,0.38428,3,5,3,4,90.442,8.395,6.88,9.607,3.75,0.5,15,0,-1,0,LH
399,51,5,10,20,4,2,3,178,3,3,2,0.37396648,0.49125,0.56175,1.188666667,4,4,4,4,66.94,1.965,2.247,3.566,4,0.5,48,0,-1,0,LH
400,51,6,11,20,3,12,8,146,2,30,13,0.560217687,1.209,0.320935484,0.363,5,5,5,2,82.352,3.627,9.949,5.082,4.25,0.25,32,0,-1,1,LH
401,51,6,12,20,5,4,5,140,5,6,9,0.417198582,0.3555,0.983142857,0.6481,5,5,6,2,58.825,2.133,6.882,6.481,4.5,0.25,18,0,-1,1,LH
402,51,7,13,20,10,7,13,279,29,16,46,0.303403571,0.201633333,0.279235294,0.236404255,2,6,6,6,84.953,6.049,4.747,11.111,5,0.25,38,0,-1,1,LH
403,51,7,14,20,19,13,8,162,51,19,15,0.351907975,0.334115385,0.3729,0.224125,2,6,4,6,57.361,17.374,7.458,3.586,4.5,0.25,18,0,-1,1,LH
404,51,8,15,20,10,8,11,173,26,11,24,0.302574713,0.315,0.7445,0.33172,6,5,6,6,52.648,8.505,8.934,8.293,5.75,0.25,41,0,-1,1,LH
405,51,8,16,10,18,4,9,36,69,3,11,0.232162162,0.643442857,1.5165,0.421916667,5,5,3,6,8.59,45.041,6.066,5.063,4.75,0.25,19,0,-1,1,LH
406,51,9,17,20,10,4,17,125,21,9,31,0.526119048,0.256409091,0.4176,0.66659375,3,3,3,3,66.291,5.641,4.176,21.331,3,0.75,36,0,-1,1,LH
407,51,9,18,20,5,16,4,87,5,36,4,0.491090909,0.955833333,0.69372973,0.3938,6,6,4,6,43.216,5.735,25.668,1.969,5.5,0.75,40,0,-1,1,LH
408,51,10,19,20,2,5,5,282,1,18,10,0.253837456,0.5995,0.216,0.318363636,6,5,5,6,71.836,1.199,4.104,3.502,5.5,0.25,22,0,-1,1,LH
409,51,10,20,20,2,4,6,156,2,3,7,0.390414013,0.570666667,0.768,0.691,3,6,6,6,61.295,1.712,3.072,5.528,5.25,0.25,39,0,-1,1,LH
410,51,11,21,20,5,4,12,264,5,5,36,0.221637736,0.265833333,0.2585,0.298783784,6,6,6,6,58.734,1.595,1.551,11.055,6,0.5,72,0,-1,1,LH
411,51,11,22,20,2,6,7,71,1,10,7,0.627958333,1.0295,0.406636364,0.308375,4,6,6,3,45.213,2.059,4.473,2.467,4.75,0.5,19,0,-1,1,LH
412,54,1,1,20,7,14,3,211,9,17,2,0.882504717,0.5386,0.479277778,0.875333333,3,3,3,3,187.091,5.386,8.627,2.626,3,0.75,36,0,-1,0,Lc
413,54,1,2,20,2,10,9,167,1,21,22,0.551892857,0.889,0.572,0.614782609,4,4,4,6,92.718,1.778,12.584,14.14,4.5,0.75,30,0,-1,0,Lc
414,54,2,3,20,3,6,9,103,2,8,9,0.994442308,0.422,0.950111111,0.9333,6,6,2,2,103.422,1.266,8.551,9.333,4,0.25,16,0,-1,0,Lc
415,54,3,5,20,4,2,16,100,5,1,20,0.644920792,0.630833333,0.9035,0.876380952,3,3,3,5,65.137,3.785,1.807,18.404,3.5,0.5,23,0,-1,0,Lc
416,54,3,6,20,7,2,17,100,11,1,43,0.821722772,0.282333333,0.467,0.529727273,6,6,6,5,82.994,3.388,0.934,23.308,5.75,0.5,41,0,-1,0,Lc
417,54,4,7,20,3,4,9,192,2,3,15,0.562336788,0.543333333,0.42925,0.4195,3,3,3,5,108.531,1.63,1.717,6.712,3.5,0.5,23,0,-1,0,Lc
418,54,4,8,20,5,16,11,174,8,46,23,0.550965714,0.204222222,0.440106383,0.452583333,2,2,2,3,96.419,1.838,20.685,10.862,2.25,0.5,15,0,-1,0,Lc
419,54,5,9,20,3,2,6,163,4,1,10,0.761304878,0.5738,0.7075,0.703272727,3,3,3,3,124.854,2.869,1.415,7.736,3,1,36,0,-1,1,Lc
420,54,6,11,20,11,5,20,357,35,9,93,0.36674581,0.362777778,0.3554,0.390308511,6,6,6,6,131.295,13.06,3.554,36.689,6,1,72,0,-1,1,Lc
421,54,7,13,6,19,14,6,15,22,40,6,0.291375,0.585130435,0.712560976,1.020714286,6,6,6,6,4.662,13.458,29.215,7.145,6,0.75,72,0,-1,1,Lc
422,54,7,14,9,18,8,5,21,50,19,10,0.517318182,0.408156863,0.594,0.239181818,6,6,5,6,11.381,20.816,11.88,2.631,5.75,0.75,41,0,-1,1,Lc
423,54,8,15,7,15,6,18,11,22,5,55,0.656416667,0.406913043,1.195166667,0.774303571,6,6,6,6,7.877,9.359,7.171,43.361,6,1,72,0,-1,1,Lc
424,54,8,16,5,8,7,17,9,9,13,48,0.7805,0.5815,0.635285714,0.733959184,6,6,6,6,7.805,5.815,8.894,35.964,6,1,72,0,-1,1,Lc
425,54,9,17,13,5,3,9,33,4,2,16,0.313411765,0.283,0.478,0.383058824,6,6,6,6,10.656,1.415,1.434,6.512,6,1,72,0,-1,1,Lc
426,54,9,18,7,14,12,17,11,21,26,31,0.816,0.647181818,0.478518519,0.6963125,6,6,6,6,9.792,14.238,12.92,22.282,6,1,72,0,-1,1,Lc
427,54,10,19,4,11,5,14,4,13,5,22,0.441,0.770928571,0.499,0.457782609,6,6,6,6,2.205,10.793,2.994,10.529,6,1,72,0,-1,1,Lc
428,54,10,20,6,16,6,2,7,29,8,1,0.462875,0.669766667,0.499888889,0.6055,6,6,6,6,3.703,20.093,4.499,1.211,6,1,72,0,-1,1,Lc
429,54,11,21,18,5,2,20,58,5,9,39,0.379745763,0.353,0.2174,0.67265,6,6,6,6,22.405,2.118,2.174,26.906,6,1,72,0,-1,1,Lc
430,54,11,22,16,7,9,15,21,10,18,35,0.697409091,0.445363636,0.686631579,0.620222222,6,6,6,6,15.343,4.899,13.046,22.328,6,1,72,0,-1,1,Lc
431,54,12,23,14,13,9,20,39,30,20,36,0.375175,0.497741935,0.544380952,0.830027027,6,6,6,6,15.007,15.43,11.432,30.711,6,1,72,0,-1,1,Lc
432,54,12,24,3,16,9,14,2,21,23,29,0.672,0.618681818,0.452791667,0.610533333,6,6,6,6,2.016,13.611,10.867,18.316,6,1,72,0,-1,1,Lc
433,55,1,1,20,4,10,7,167,3,16,12,1.088107143,0.4325,0.948058824,0.831923077,6,6,5,5,182.802,1.73,16.117,10.815,5.5,0.5,22,0,-1,0,Lc
434,55,1,2,18,3,4,16,100,2,4,53,0.413237624,0.511333333,0.5326,0.632203704,4,4,4,4,41.737,1.534,2.663,34.139,4,0.5,48,0,-1,0,Lc
435,55,2,3,20,8,17,12,65,21,63,25,1.047969697,0.321545455,0.751421875,0.660230769,5,4,2,4,69.166,7.074,48.091,17.166,3.75,0,15,0,-1,0,Lc
436,55,2,4,20,10,8,17,124,17,21,52,0.758424,0.343666667,0.684772727,0.684867925,3,5,5,3,94.803,6.186,15.065,36.298,4,0,16,0,-1,0,Lc
437,55,3,5,20,3,2,20,173,3,3,155,0.404086207,0.5815,0.347,0.320512821,5,5,5,6,70.311,2.326,1.388,50,5.25,0.5,36,0,-1,0,Lc
438,55,3,6,15,5,5,14,82,5,4,64,0.442072289,0.261,0.2914,0.715415385,3,3,3,5,36.692,1.566,1.457,46.502,3.5,0.5,23,0,-1,0,Lc
439,55,4,7,20,3,5,11,125,3,6,25,0.694920635,0.6015,0.345285714,0.898730769,3,3,3,3,87.56,2.406,2.417,23.367,3,1,36,0,-1,0,Lc
440,55,4,8,19,4,4,9,116,3,3,17,0.622632479,0.389,0.371,0.734388889,5,5,5,5,72.848,1.556,1.484,13.219,5,1,60,0,-1,0,Lc
441,55,5,9,20,3,13,13,115,3,23,22,0.633172414,0.7755,0.590666667,1.009478261,2,2,2,2,73.448,3.102,14.176,23.218,2,0.75,24,0,-1,1,Lc
442,55,5,10,19,4,6,18,63,5,7,105,0.639734375,0.3415,0.4015,0.581632075,6,6,6,2,40.943,2.049,3.212,61.653,5,0.75,38,0,-1,1,Lc
443,55,6,12,20,3,15,10,82,7,28,20,0.769662651,0.15125,1.022655172,0.835047619,3,3,3,5,63.882,1.21,29.657,17.536,3.5,0.75,23,0,-1,1,Lc
444,55,7,14,20,5,15,12,90,4,17,36,0.729967033,1.5744,1.317555556,0.703297297,5,5,3,5,66.427,7.872,23.716,26.022,4.5,0.75,33,0,-1,1,Lc
445,55,8,15,18,6,10,15,129,9,18,58,0.630015385,0.212,1.097157895,0.581728814,5,5,2,5,81.902,2.12,20.846,34.322,4.25,0.75,32,0,-1,1,Lc
446,55,8,16,20,3,4,19,96,3,4,37,0.813865979,0.3395,0.6942,0.872921053,6,6,6,6,78.945,1.358,3.471,33.171,6,0.75,72,0,-1,1,Lc
447,55,9,17,20,8,4,8,111,16,4,11,0.883633929,0.575058824,0.287,0.764583333,2,5,5,5,98.967,9.776,1.435,9.175,4.25,0.75,32,0,-1,1,Lc
