Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
89,1,1,0,3,14.822999999999988,19,66,14,28,18,60,36.53899999999997,0.244,0.061,0.9149999999999996,20,1,1,4,150,1,1,6,5,0,21,5.25,6,L,0.2435933333333333,0.244,0.061,0.1525
89,1,2,0,10,29.096999999999976,20,141,92,95,2,91,29.157999999999976,4.147999999999997,5.428999999999996,0.061,20,9,12,1,142,14,24,1,3,0.5,24,3.75,6,L,0.20533802816901406,0.2962857142857142,0.22620833333333332,0.061
89,2,3,0,10,18.665999999999986,20,79,91,88,87,86,20.129999999999985,2.0129999999999986,2.744999999999998,0.366,20,5,8,2,88,6,8,2,3,1,36,3,6,L,0.22874999999999998,0.33549999999999985,0.34312499999999996,0.183
89,2,4,0,7,33.427999999999976,20,150,21,23,13,14,34.708999999999975,0.183,0.366,8.173999999999994,20,1,2,15,154,1,2,33,6,1,72,6,6,L,0.22538311688311685,0.183,0.183,0.24769696969696967
89,3,5,0,4,27.449999999999978,20,138,61,99,97,101,28.669999999999977,0.9759999999999995,4.086999999999997,0.366,20,6,12,3,139,6,28,3,2,0.5,16,2.5,6,L,0.20625899280575538,0.16266666666666665,0.1459642857142857,0.122
89,3,6,0,10,12.26099999999999,18,78,13,93,88,86,30.01199999999998,0.305,0.061,2.0739999999999985,20,5,1,8,168,5,1,9,3,0.5,24,3.75,6,L,0.17864285714285713,0.061,0.061,0.23044444444444442
89,4,7,0,8,22.203999999999983,20,113,113,115,48,109,23.118999999999982,4.452999999999997,6.465999999999995,1.8299999999999987,20,14,16,9,116,28,38,11,2,0.5,17,2.75,6,L,0.199301724137931,0.15903571428571428,0.1701578947368421,0.16636363636363635
89,4,8,0,10,29.401999999999976,19,126,92,85,59,36,30.926999999999975,0.6099999999999999,2.744999999999998,4.940999999999996,20,3,8,13,129,3,15,18,3,0,15,3.75,6,L,0.2397441860465116,0.20333333333333334,0.183,0.27449999999999997
89,5,9,0,3,31.414999999999974,19,133,3,25,4,26,230.2140000000155,0.122,114.86300000000583,18.177999999999987,20,2,18,17,960,2,460,76,5,0,22,5.5,6,L,0.23980624999999997,0.061,0.24970217391304345,0.23918421052631578
89,5,10,0,5,20.373999999999985,18,101,41,43,59,96,25.86399999999998,1.463999999999999,2.805999999999998,6.343999999999995,20,5,7,14,123,5,9,32,5,0,17,4.25,6,L,0.21027642276422764,0.2928,0.3117777777777777,0.19824999999999998
90,1,1,0,1,26.22999999999998,20,137,79,81,83,40,28.486999999999977,2.0129999999999986,0.5489999999999999,4.147999999999997,20,11,3,8,146,13,3,13,3,0.5,23,3.5,6,L,0.19511643835616438,0.15484615384615383,0.183,0.319076923076923
90,1,2,0,8,14.578999999999988,20,68,118,117,114,15,15.798999999999987,2.683999999999998,2.9279999999999977,1.646999999999999,20,9,7,4,73,11,7,5,2,0.5,18,3,6,L,0.21642465753424656,0.24399999999999997,0.4182857142857142,0.3293999999999999
90,2,3,0,4,15.432999999999987,19,73,107,98,12,102,18.970999999999986,2.500999999999998,1.9519999999999986,2.9279999999999977,20,12,4,8,93,17,6,12,2,0.5,18,3,6,L,0.20398924731182794,0.14711764705882352,0.3253333333333333,0.244
